codigo;titulo;metrica;cliente;porte;origem;regiao;modalidade;periodicidade;unidade;frente;parse_status
20681;Concessões de crédito com recursos livres - Pessoas físicas - Cartão de crédito à vista;CONCESSAO;PF;;LIVRE;;Cartão de crédito à vista;MENSAL;Milhões de reais;Concessões de crédito;OK
20682;Concessões de crédito com recursos livres - Pessoas físicas - Cartão de crédito total;CONCESSAO;PF;;LIVRE;;Cartão de crédito total;MENSAL;Milhões de reais;Concessões de crédito;OK
20683;Concessões de crédito com recursos livres - Pessoas físicas - Desconto de cheques;CONCESSAO;PF;;LIVRE;;Desconto de cheques;MENSAL;Milhões de reais;Concessões de crédito;OK
20684;Concessões de crédito com recursos livres - Pessoas físicas - Outros créditos livres;CONCESSAO;PF;;LIVRE;;Outros créditos livres;MENSAL;Milhões de reais;Concessões de crédito;OK
20685;Concessões de crédito com recursos direcionados - Total;CONCESSAO;;;DIRECIONADO;;;MENSAL;Milhões de reais;Concessões de crédito;OK
20686;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Total;CONCESSAO;PJ;;DIRECIONADO;;;MENSAL;Milhões de reais;Concessões de crédito;OK
20687;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural com taxas de mercado;CONCESSAO;PJ;;DIRECIONADO;;Crédito rural com taxas de mercado;MENSAL;Milhões de reais;Concessões de crédito;OK
20688;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural com taxas reguladas;CONCESSAO;PJ;;DIRECIONADO;;Crédito rural com taxas reguladas;MENSAL;Milhões de reais;Concessões de crédito;OK
20689;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural total;CONCESSAO;PJ;;DIRECIONADO;;Crédito rural total;MENSAL;Milhões de reais;Concessões de crédito;OK
20690;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado;CONCESSAO;PJ;;DIRECIONADO;;Financiamento imobiliário com taxas de mercado;MENSAL;Milhões de reais;Concessões de crédito;OK
20691;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas;CONCESSAO;PJ;;DIRECIONADO;;Financiamento imobiliário com taxas reguladas;MENSAL;Milhões de reais;Concessões de crédito;OK
20692;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento imobiliário total;CONCESSAO;PJ;;DIRECIONADO;;Financiamento imobiliário total;MENSAL;Milhões de reais;Concessões de crédito;OK
20693;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Capital de giro com recursos do BNDES;CONCESSAO;PJ;;DIRECIONADO;;Capital de giro com recursos do BNDES;MENSAL;Milhões de reais;Concessões de crédito;OK
20694;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES;CONCESSAO;PJ;;DIRECIONADO;;Financiamento de investimentos com recursos do BNDES;MENSAL;Milhões de reais;Concessões de crédito;OK
20695;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES;CONCESSAO;PJ;;DIRECIONADO;;Financiamento agroindustrial com recursos do BNDES;MENSAL;Milhões de reais;Concessões de crédito;OK
20696;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento com recursos do BNDES total;CONCESSAO;PJ;;DIRECIONADO;;Financiamento com recursos do BNDES total;MENSAL;Milhões de reais;Concessões de crédito;OK
20697;Concessões de crédito com recursos direcionados - Pessoas jurídicas - Outros créditos direcionados;CONCESSAO;PJ;;DIRECIONADO;;Outros créditos direcionados;MENSAL;Milhões de reais;Concessões de crédito;OK
20698;Concessões de crédito com recursos direcionados - Pessoas físicas - Total;CONCESSAO;PF;;DIRECIONADO;;;MENSAL;Milhões de reais;Concessões de crédito;OK
20699;Concessões de crédito com recursos direcionados - Pessoas físicas - Crédito rural com taxas de mercado;CONCESSAO;PF;;DIRECIONADO;;Crédito rural com taxas de mercado;MENSAL;Milhões de reais;Concessões de crédito;OK
20700;Concessões de crédito com recursos direcionados - Pessoas físicas - Crédito rural com taxas reguladas;CONCESSAO;PF;;DIRECIONADO;;Crédito rural com taxas reguladas;MENSAL;Milhões de reais;Concessões de crédito;OK
20701;Concessões de crédito com recursos direcionados - Pessoas físicas - Crédito rural total;CONCESSAO;PF;;DIRECIONADO;;Crédito rural total;MENSAL;Milhões de reais;Concessões de crédito;OK
20702;Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento imobiliário com taxas de mercado;CONCESSAO;PF;;DIRECIONADO;;Financiamento imobiliário com taxas de mercado;MENSAL;Milhões de reais;Concessões de crédito;OK
20703;Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento imobiliário com taxas reguladas;CONCESSAO;PF;;DIRECIONADO;;Financiamento imobiliário com taxas reguladas;MENSAL;Milhões de reais;Concessões de crédito;OK
20704;Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento imobiliário total;CONCESSAO;PF;;DIRECIONADO;;Financiamento imobiliário total;MENSAL;Milhões de reais;Concessões de crédito;OK
20705;Concessões de crédito com recursos direcionados - Pessoas físicas - Capital de giro com recursos do BNDES;CONCESSAO;PF;;DIRECIONADO;;Capital de giro com recursos do BNDES;MENSAL;Milhões de reais;Concessões de crédito;OK
20706;Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento de investimentos com recursos do BNDES;CONCESSAO;PF;;DIRECIONADO;;Financiamento de investimentos com recursos do BNDES;MENSAL;Milhões de reais;Concessões de crédito;OK
20707;Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES;CONCESSAO;PF;;DIRECIONADO;;Financiamento agroindustrial com recursos do BNDES;MENSAL;Milhões de reais;Concessões de crédito;OK
20708;Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento com recursos do BNDES total;CONCESSAO;PF;;DIRECIONADO;;Financiamento com recursos do BNDES total;MENSAL;Milhões de reais;Concessões de crédito;OK
20709;Concessões de crédito com recursos direcionados - Pessoas físicas - Microcrédito destinado a consumo;CONCESSAO;PF;;DIRECIONADO;;Microcrédito destinado a consumo;MENSAL;Milhões de reais;Concessões de crédito;OK
20710;Concessões de crédito com recursos direcionados - Pessoas físicas - Microcrédito destinado a microempreendedores;CONCESSAO;PF;;DIRECIONADO;;Microcrédito destinado a microempreendedores;MENSAL;Milhões de reais;Concessões de crédito;OK
20712;Concessões de crédito com recursos direcionados - Pessoas físicas - Microcrédito total;CONCESSAO;PF;;DIRECIONADO;;Microcrédito total;MENSAL;Milhões de reais;Concessões de crédito;OK
20713;Concessões de crédito com recursos direcionados - Pessoas físicas - Outros créditos direcionados;CONCESSAO;PF;;DIRECIONADO;;Outros créditos direcionados;MENSAL;Milhões de reais;Concessões de crédito;OK
20852;Prazo médio das concessões de crédito - Total;PRAZO_MEDIO_CONCESSAO;;;;;;MENSAL;Meses;Concessões de crédito;OK
20853;Prazo médio das concessões de crédito - Pessoas jurídicas - Total;PRAZO_MEDIO_CONCESSAO;PJ;;;;;MENSAL;Meses;Concessões de crédito;OK
20854;Prazo médio das concessões de crédito - Pessoas físicas - Total;PRAZO_MEDIO_CONCESSAO;PF;;;;;MENSAL;Meses;Concessões de crédito;OK
20855;Prazo médio das concessões de crédito com recursos livres - Total;PRAZO_MEDIO_CONCESSAO;;;LIVRE;;;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20856;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Total;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20857;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Desconto de duplicatas e recebíveis;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Desconto de duplicatas e recebíveis;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20858;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Desconto de cheques;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Desconto de cheques;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20859;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Antecipação de faturas de cartão de crédito;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Antecipação de faturas de cartão de crédito;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20860;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Capital de giro com prazo de até 365 dias;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Capital de giro com prazo de até 365 dias;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20861;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Capital de giro com prazo superior a 365 dias;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20862;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Capital de giro rotativo;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Capital de giro rotativo;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20863;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Capital de giro total;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Capital de giro total;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20864;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Aquisição de veículos;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Aquisição de veículos;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20865;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Aquisição de outros bens;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Aquisição de outros bens;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20866;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Aquisição de bens total;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Aquisição de bens total;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20867;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de veículos;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Arrendamento mercantil de veículos;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20868;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de outros bens;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Arrendamento mercantil de outros bens;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20869;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil total;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Arrendamento mercantil total;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20870;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Vendor;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Vendor;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20871;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Compror;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Compror;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20872;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito parcelado;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Cartão de crédito parcelado;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20873;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC);PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Adiantamento sobre contratos de câmbio (ACC);MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20874;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Financiamento a importações;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Financiamento a importações;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20875;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Financiamento a exportações;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Financiamento a exportações;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20876;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Repasse externo;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Repasse externo;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20877;Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Outros créditos livres;PRAZO_MEDIO_CONCESSAO;PJ;;LIVRE;;Outros créditos livres;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20878;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Total;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20879;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;Crédito pessoal não consignado;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20880;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;Crédito pessoal não consignado vinculado à composição de dívidas;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20881;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;Crédito pessoal consignado para trabalhadores do setor privado;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20882;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;Crédito pessoal consignado para trabalhadores do setor público;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20883;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;Crédito pessoal consignado para aposentados e pensionistas do INSS;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20884;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado total;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;Crédito pessoal consignado total;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20885;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal total;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;Crédito pessoal total;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20886;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Aquisição de veículos;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;Aquisição de veículos;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
20887;Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Aquisição de outros bens;PRAZO_MEDIO_CONCESSAO;PF;;LIVRE;;Aquisição de outros bens;MENSAL;Meses;Prazo médio das concessões de crédito com recursos livres;OK
